ID,REVIEW,LABEL,LENGTH,PREPROCESS,LENGTH_PRE
790,"iz1n sh4re 29-6-2023 pkl 18.00 ,d prjlnan na1k r4nggaj4ti Tmn dtndng 0leh l4ki2 & pl4ku dsmbnyikn 0leh m4n4j3mn & pg4w4i KAI Sngkt  cr1ta ,Tmn sy mnglmi kkr4s4n f1s1k dan blm ad tngng jwb dr KAI & k5us in jg tdk s3pel3 . kl0 cmn soal mnt m4af it omdo ,prlu s0lus1 yg b1jak & ad1l spy k dpn tdk trlng kmbal1 k0nd3ktr yg mnj4ga za1nudin & s4tpu5 brn4ma m1ksun, pnjg ksir brnama Suhad1 In m1r1p kjd1an d TP m4l  sby jg tmn sy khlngn wkt & jg u4ng krn trlmbt dhngi ptgs brn4ma suhadi  pdhl Kreta sdh d dpn m4ta , tp mlh dsrh c3t4k tket . Pnglmn  sl4m4 in, pnumpng lngsng msk tnp prlu kalo wkt m3p3t In m4n4jmn KAI b0br0k",3,616,iz1n sh4re 29-6-2023 pkl 18 00 d prjlnan na1k r4nggaj4ti tmn dtndng 0leh l4ki2 pl4ku dsmbnyikn 0leh m4n4j3mn pg4w4i kai sngkt cr1ta tmn sy mnglmi kkr4s4n f1s1k blm ad tngng jwb dr kai k5us in jg tdk s3pel3 kl0 cmn soal mnt m4af it omdo prlu s0lus1 b1jak ad1l spy k dpn tdk trlng kmbal1 k0nd3ktr mnj4ga za1nudin s4tpu5 brn4ma m1ksun pnjg ksir brnama suhad1 in m1r1p kjd1an d tp m4l sby jg tmn sy khlngn wkt jg u4ng krn trlmbt dhngi ptgs brn4ma suhad pdhl kreta sdh d dpn m4ta tp mlh dsrh c3t4k tket pnglmn sl4m4 in pnumpng lngsng msk tnp prlu kalo wkt m3p3t in m4n4jmn kai b0br0k,578
791,"pelayanan sangat buruk, baru pilih menu sudah diburu buruin sama kasirnya",1,73,layan sangat buruk baru pilih menu buru buruin sama kasir,57
792,"maaf banget, saya pesen di grabfood nambah kenangan blend tapi espressonya ga dimasukin, gmn si:(((((",2,101,maaf banget sen grabfood nambah kenang blend espressonya dimasukin gmn si,73
793,"Ramah, racikan pas sesuai request",5,33,ramah racik pas sesuai request,30
794,pelayanan cepat dan ramah !,5,27,layan cepat ramah,17
795,Tempat buat meet up sama klien di timur.,5,40,tempat buat meet up sama klien timur,36
796,"Tempat yang sangat cocok buat ngrayain ultah bestie. Suasana nyaman dan sangat cozy, terdapat indoor dan outdoor room bestie. Siapapun yang suka pedas, jangan nanggung pedasnya,, langsung pesan level.10 ya bestie. Pedasnya nampol, nikmat rasanya. Harganya pun terjangkau untuk minuman mulai dari 5000/gelas makanannya mulai dari 8000/porsi bestie.. Besok besok kalau mau ngrayain ultah disini , undang aku ya bestie. Parking: Di seberangnya Indomaret",5,450,tempat sangat cocok buat ngrayain ultah bestie suasana nyaman sangat cozy indoor outdoor room bestie siapa suka pedas jangan nanggung pedas langsung pesan level 10 bestie pedas nampol nikmat rasa harga jangkau minum mulai 5000 gelas makan mulai 8000 porsi bestie besok besok kalau mau ngrayain ultah sini undang aku bestie parking seberang indomaret,349
797,pelayanannya baik dan ramah,5,27,layan baik ramah,16
798,tempatnya nyaman buat nongkrong,5,31,tempat nyaman buat nongkrong,28
799,"Buka 24 jam, parkiran luas",5,26,buka 24 jam parkir luas,23
800,"Semua mas yg jaga response nya cepat dan ramah , semoga bisa di pertahankan yah . Josssss",5,89,semua mas jaga response cepat ramah moga di tahan yah josssss,61
801,Makanan enak. Tempatnya bersih. Kuar makanannya cepat.,4,54,makan enak tempat bersih kuar makan cepat,41
802,Bad Experience. Kasir nya bad attitude. Gak akan balik lagi ke cheskee,1,70,bad experience kasir bad attitude gak balik ke cheskee,54
803,Porsi mantapp,5,13,porsi mantapp,13
804,"Saya ada ketemu tas laki2 d Koi, tp Saya blm bs k PTC, lusa baru bisa pergi buat ngabari Org Koi kalo ketemu tas, Saya coba cari d Google, ga ada nomer telpon nya  Jd y Saya cuma bs berharap d sini, kalo emg Org nya udh keburu nyari, y d coba besok nya lagi, ga akan ketemu kalo cuma tanya Org koi sekali aja, karena Saya bs k sana baru lusa  Kmren ketemu pas keluar nonton bioskop jam 11 malem lah kurang lebih. Edit: Saya sudah tinggal in no tlp ke Koi, tas beserta isi nya masih ada di Saya, utuh.",5,500,ketemu tas laki2 d koi tp blm bs k ptc lusa baru pergi buat ngabari org koi kalo ketemu tas coba cari d google ada nomer telpon jd y cuma bs harap d sini kalo emg org udh keburu nyari y d coba besok ketemu kalo cuma tanya org koi sekali aja bs k sana baru lusa kmren ketemu pas keluar nonton bioskop jam 11 malem lah kurang lebih edit saya sudah tinggal in no tlp koi tas isi ada saya utuh,389
805,Soto ayam enak dengan dilengkapi balungan (free),5,48,soto ayam enak lengkap balung free,34
806,The best,5,8,the best,8
807,Tempat bagus ..pelayanan cepat..good service,5,44,tempat bagus layan cepat good service,37
808,titik gps tidak sesuai. d perbaiki,3,34,titik gps sesuai d baik,23
809,Makanannya enakk di pasar Atom,5,30,makan enakk pasar atom,22
810,"LOCATION: Terletak di Galaxy Mall 2 di sebelah SOGO. Storenya mudah ditemukan. VIBES: Tempatnya cukup luas dan nyaman, ada pilihan indoor dan outdoor. Storenya tidak terlalu ramai dengan Starbucks GM 3 jadi lebih nyaman tidak terlalu ramai. Suasananya agak remang-remang di malam hari, cukup nyaman dan AC-nya cukup dingin. SERVICE, TASTE & PRICE: Pelayanannya cepat dan ramah, self-service. Menunya seperti Starbucks pada umumnya. Harga masih terjangkau, terkadang ada promo melalui Line Apps, atau aplikasi Starbucks official nya. Pembayaran bisa QRIS atau tunai. FACILITIES: Tersedia WIFI dan lumayan bagus. Tidak ada kamar Mandi, kamar mandi gabung dengan mall nya, butuh jalan sedikit ke samping ACE Hardware. Ada lumayan banyak tempat charging di pojokan atau didepat dinding. MORE REVIEW: Overall, jadi salah satu optional kalau Starbucks GM 3 penuh, dan sebenarnya cukup nyaman juga di tempat ini karena tidak terlalu ramai sehingga lebih bisa bersantai lama dan cocok untuk Me Time.",5,991,location letak galaxy mall 2 belah sogo storenya mudah temu vibes tempat cukup luas nyaman pilih indoor outdoor storenya terlalu ramai starbucks gm 3 jadi lebih nyaman terlalu ramai suasana remang malam hari cukup nyaman ac-nya cukup dingin service taste price layan cepat ramah self-service menu starbucks umum harga jangkau terkadang promo lalu line apps aplikasi starbucks official bayar qris tunai facilities sedia wifi lumayan bagus kamar mandi kamar mandi gabung mall butuh jalan sedikit samping ace hardware ada lumayan banyak tempat charging pojok didepat dinding more review overall jadi salah satu optional kalau starbucks gm 3 penuh benar cukup nyaman di tempat karena terlalu ramai lebih santa lama cocok me time,724
811,"Pelayanan ramah, kasir namanya mbak Sheila (lihat Di name tag) sangat ramah dan baik, fast respon juga.",5,103,layan ramah kasir nama mbak sheila lihat name tag sangat ramah baik fast respon,79
812,Kongkow said,5,12,kongkow said,12
813,"Driver online. Orderan sudah masuk, belum dimasak. Nunggu 30 menitan.",1,69,driver online order masuk masak nunggu 30 menit,47
814,"really eat what is worth paying for if in doubt, choose something else instead of being surprised as expected, yes I think yes the price",5,136,really eat what is worth paying for if in doubt choose something else instead of being surprised as expected yes i think yes the price,134
815,Tempat ketemu Klien,5,19,tempat ketemu klien,19
816,Ketemu langsung dg bu Rudy,5,26,ketemu langsung dg bu rudy,26
817,"Starbucks di Pakuwon City Mall ini ternyata ada 2 gerainya. Dan saya menikmati salah satu gerainya, yang letaknya dekat pintu masuk utara. Pelayanannya cukup ramah, meski saya datang ketika tumblr day. Taste kopinya starbucks ini enak dan ga bikin eneg. Kue kue nya juga enak koq. 1 piecesnya cukup ngenyangin hehehe. Bayarnya bisa pake cash, non cash atau pakai kartu starbucks lhoo Parking: Parkir jadi satu dengan Pakuwon City Wheelchair accessibility: Mudah bagi disabilitas",4,478,starbucks pakuwon city mall nyata 2 gerai nikmat salah satu gerai letak dekat pintu masuk utara layan cukup ramah meski saya datang tumblr day taste kopi starbucks enak bikin eneg kue kue enak koq 1 piecesnya cukup ngenyangin hehehe bayar pake cash non cash pakai kartu starbucks lhoo parking parkir jadi satu pakuwon city wheelchair accessibility mudah disabilitas,365
818,Kala ada orderan harus langsung di proses jangan nunggu drever ojol,1,67,kala order langsung proses jangan nunggu drever ojol,52
819,Tempat ngopi yang asyik.,5,24,tempat ngopi asyik,18
820,mantap wes agih cobaken,5,23,mantap wes agih cobaken,23
821,"Enak semua makanannya. Gurami pesmol, nasi gr pete, tahu telor,kambing oven",4,75,enak semua makan gurami pesmol nasi gr pete tahu telor kambing oven,67
822,Enak kopinya racikannya pas...pertahankan!!,5,43,enak kopi racik pas tahan,25
823,Pelayanannya cepat memuaskan,5,28,layan cepat muas,16
824,"Pelayanan lamaaaa baangeettt, kasir dan waiter nya juga lamaaaaa baangeett, banyak lalat dan minuman saya kemasukan lalat:(, mie nya juga kurang matang jadi masih ada gumpalan tepungnya. Mie yamin karaage ayamnya cuma 4 dikit banget, penyetan kakap merahnya juga dikit banget. Udah 30 menit lebih nasi aja belum dateng. Bad experience banget pokoknya disini.",1,358,layan lamaaaa baangeettt kasir waiter lamaaaaa baangeett banyak lalat minum masuk lalat mie kurang matang jadi ada gumpal tepung mie yamin karaage ayam cuma 4 dikit banget penyet kakap merah dikit banget udah 30 menit lebih nasi aja dateng bad experience banget pokok sini,272
825,Ikan dorang basi disajikan,1,26,ikan dorang basi saji,21
826,Tempatnya enak untuk ngopi sambil kerjain tugas dll,5,51,tempat enak ngopi kerjain tugas,31
827,Tempatnya nyaman & layanannya,5,29,tempat nyaman layan,19
828,"Makan rame rame sekitaran merr cak har paling recommended Tempat strategis, parkir luas, banyak tempat duduk, pelayanan gercep, menu paling cocok utk semua kalangan mulai anak anak sampai dewasa Kalo makan disini jangan lupa bawa uang cash ya gaes, only cash",5,258,makan rame rame merr cak har paling recommended tempat strategis parkir luas banyak tempat duduk layan gercep menu paling cocok utk semua kalang mulai anak anak dewasa kalo makan sini jangan lupa bawa uang cash gaes only cash,225
829,"Jujur kecewa bangettt hari ini sm pelayanan soto ayam cak kan. Langganan dari jaman SMA sampe semua keluarga makan disitu dari jaman single smp pnya suami. Soto favorit kita smua. Tapi hari ini sangaaaat kecewa sm salah satu pelayanan mas mas pake kaos hitam. Yg dari awal uda mukanya sengakk, antara dia capek atau emang dia jahat. Uda bilangg dari awal saya pesen soto ayam 3 ayam dan suun sm kuah dipisah plastik. Malah dikasih yg campur kuah. Entah krn rame pengunjung abis coblosan kuping dia ga denger? Astaghfirullah. Jgn jahat2 mas, dia yg salah tapi malah nada tinggi sm sengak mukanya ke saya. Bilang  umumnya soto itu ya dicampur gini . Hello dlu saya beli soto disitu dari jaman bapaknya yg punya sendiri yg jualin. Slalu bisaaa request ayam dan kuah dipisah. Daripada kelamaan yauda saya ngalah iyain aja itu krn antrian uda panjang. Mas mas kaos hitam, tolong ya kita customer uda antri panjang tetep percaya mau beli soto cak kan. Tolong ya dihargai mas, setidaknya ramah walaupun sampean iku capekk.",3,1015,jujur kecewa bangettt hari sm layan soto ayam cak kan langgan jaman sma sampe semua keluarga makan situ jaman single smp pnya suami soto favorit smua hari sangaaaat kecewa sm salah satu layan mas mas pake kaos hitam awal uda muka sengakk capek emang jahat uda bilangg awal sen soto ayam 3 ayam suun sm kuah pisah plastik malah kasih campur kuah entah krn rame unjung abis coblos kuping denger astaghfirullah jgn jahat2 mas dia salah malah nada tinggi sm sengak muka bilang umum soto ya campur gin hello dlu beli soto situ jaman bapak punya sendiri jualin slalu bisaaa request ayam kuah pisah lama yauda saya ngalah iyain aja krn antri uda panjang mas mas kaos hitam ya customer uda antri panjang tetep percaya mau beli soto cak kan ya harga mas ramah walaupun sampean iku capekk,778
830,"Excelso di sini memiliki parkir yang sangat luas. Bagian dalam ruangan bersih, luas, wangi, cocok untuk meeting ataupun kumpul2. Selain ruangannya yang bersih dan aestethic, pelayanan di sini juga ramah. Surprisingly, selain makanan western, di sini juga ada beberapa menu tradisional seperti ada lontong sayur. Kalau ke sini jangan lupa tanya promo yang ada, karena excelso sering memberikan promo buy 1 get 1 dan promo kartu kredit.",5,434,excelso sini milik parkir sangat luas dalam ruang bersih luas wangi cocok meeting kumpul2 ruang bersih aestethic layan sini ramah surprisingly makan western sini ada beberapa menu tradisional ada lontong sayur kalau sini jangan lupa tanya promo ada excelso sering beri promo buy 1 get 1 promo kartu kredit,305
831,"Nunggu 1 jam 45 menit ga dikasih juga makanan nya, pelayanannya nya juga jelek menurut saya, pelayan nya  salah anter meja ga minta maaf lagi",2,141,nunggu 1 jam 45 menit kasih makan layan jelek turut layan salah anter meja minta maaf,85
832,"Sekarang kalo mau dibungkus nambah 1k buat stereofoam sayang banget, sama-sama bayar 1k mending diganti kardus sekalian kaya gacoan di Jakarta",1,142,sekarang kalo mau bungkus nambah 1k buat stereofoam sayang banget sama bayar 1k mending ganti kardus sekali kaya gaco jakarta,125
833,Keramahan layanan perlu di tingkat kan lagi,4,43,ramah layan perlu tingkat kan,29
834,"Pelayanan lama, gak profesional, terlalu banyak bercanda dan bicara karyawannya,",1,80,layan lama gak profesional terlalu banyak canda bicara karyawannya,66
835,Menu favorit nongkrong di excelso,5,33,menu favorit nongkrong excelso,30
836,Tempat yg sangat cocok untuk bersantai melepas penat sebentar dengan minuman favorit   Hazelnut chocolate yg bisa didapetin dengan promo potongan 10rb.. lumayan bangett kaaan,5,174,tempat sangat cocok santa lepas penat sebentar minum favorit hazelnut chocolate didapetin promo potong 10rb lumayan bangett kaaan,129
837,"excellent, sheila is beautiful wkwkwk",5,37,excellent sheila is beautiful wkwkwk,36
838,tempatnya di depan gym,5,22,tempat depan gym,16
839,"Tempat bersih, pelayanan ramah ramah , barista ganteng2 ada yg putih tinggi",5,75,tempat bersih layan ramah ramah barista ganteng2 putih tinggi,61
840,"Lumayan buat ngerjain tugas sama nongkrong, minusnya rame banget jadi sering gadapet tempat duduk",5,97,lumayan buat ngerjain tugas sama nongkrong minus rame banget jadi sering gadapet tempat duduk,93
841,Pelayanan ramah. Tapi minta es normal apa emang sebanyak ini ya esnya? Es lebih dari setengah gelas,5,99,layan ramah minta es normal apa emang banyak ya es es lebih tengah gelas,72
842,"Minumannya enak, gak terlalu manis. Sama cheesefoamnya enak bgt",5,63,minum enak gak terlalu manis sama cheesefoamnya enak bgt,56
843,"warung bu kris menyediakan aneka makanan sambelan , ada ayam udang empal dan masih banyak yang lain. menu makanan lain juga banyak pilihan. minuman juga bervariasi.",5,164,warung bu kris sedia aneka makan sambelan ayam udang empal masih banyak menu makan lain banyak pilih minum juga variasi,119
844,pelayanannya sangat ramah,5,25,layan sangat ramah,18
845,"Buy bakwan noodle dumplings that are not adult portions, you cant get mustard.",4,78,buy bakwan noodle dumplings that are not adult portions you cant get mustard,76
846,Waited for 30 minutes which made even angry jokes,1,49,waited for 30 minutes which made even angry jokes,49
847,Pegawainya lelet padahal cuman 1minuman,1,39,pegawai lelet padahal cuman 1minuman,36
848,"Tempat cozy yg beverage nya bermacam ,. Dessert nya jg oke, minum nya mantap lah,. Yg suka manis bakal cocok disini,. Eh, tp makanan asin nya jg ada kok,.",5,154,tempat cozy beverage macam dessert jg oke minum mantap lah suka manis bakal cocok sini eh tp makan asin jg kok,110
849,"Disini harus benar benar teliti melihat monitornya waktu pesan karena  beberapa kali sudah kejadian, kasirnya langsung milih yang pop can, padahal sudah bilang pilih yang large. Benar benar tidak profesional. Sudah ke banyak gerai chatime, baru ini yang kurang ajar kayak gini",1,276,sini benar benar teliti lihat monitor waktu pesan beberapa kali jadi kasir langsung milih pop can padahal bilang pilih large benar benar profesional ke banyak gerai chatime baru kurang ajar kayak gin,199
850,Pelayanan an lama apa lagi kasirnya lemottt,1,43,layan an lama apa kasir lemottt,31
851,"Good and cozy ambience, di dalam komplek grha pena yang kondusif",5,64,good and cozy ambience dalam komplek grha pena kondusif,55
852,Suasananya tenang,5,17,suasana tenang,14
853,Yg jual belagu ditanya ketus. Kalo dibayar cash uangnya gedean cemberut ga mau kasik kembalian . Pelayanan jelek yg dipasar atum. Ga ada ramah2nya,1,146,jual belagu tanya ketus kalo bayar cash uang gede cemberut mau kasik layan jelek pasar atum ramah2nya,101
