ID,REVIEW,LABEL,LENGTH,PREPROCESS,LENGTH_PRE
804,"Saya ada ketemu tas laki2 d Koi, tp Saya blm bs k PTC, lusa baru bisa pergi buat ngabari Org Koi kalo ketemu tas, Saya coba cari d Google, ga ada nomer telpon nya  Jd y Saya cuma bs berharap d sini, kalo emg Org nya udh keburu nyari, y d coba besok nya lagi, ga akan ketemu kalo cuma tanya Org koi sekali aja, karena Saya bs k sana baru lusa  Kmren ketemu pas keluar nonton bioskop jam 11 malem lah kurang lebih. Edit: Saya sudah tinggal in no tlp ke Koi, tas beserta isi nya masih ada di Saya, utuh.",5,500,ketemu tas laki koi tp blm bs ptc lusa baru pergi buat ngabari org koi kalo ketemu tas coba cari google ga nomer telpon jd cuma bs harap sini kalo emg org udh keburu nyari coba besok ga ketemu kalo cuma tanya org koi sekali aja karena bs sana baru lusa kmren ketemu pas keluar nonton bioskop jam malem lah kurang lebih edit tinggal no tlp koi tas isi masih utuh,361
805,Soto ayam enak dengan dilengkapi balungan (free),5,48,soto ayam enak lengkap balung free,34
806,The best,5,8,best,4
807,Tempat bagus ..pelayanan cepat..good service,5,44,bagus cepat good service,24
808,titik gps tidak sesuai. d perbaiki,3,34,titik gps tidak sesuai baik,27
809,Makanannya enakk di pasar Atom,5,30,enakk pasar atom,16
810,"LOCATION: Terletak di Galaxy Mall 2 di sebelah SOGO. Storenya mudah ditemukan. VIBES: Tempatnya cukup luas dan nyaman, ada pilihan indoor dan outdoor. Storenya tidak terlalu ramai dengan Starbucks GM 3 jadi lebih nyaman tidak terlalu ramai. Suasananya agak remang-remang di malam hari, cukup nyaman dan AC-nya cukup dingin. SERVICE, TASTE & PRICE: Pelayanannya cepat dan ramah, self-service. Menunya seperti Starbucks pada umumnya. Harga masih terjangkau, terkadang ada promo melalui Line Apps, atau aplikasi Starbucks official nya. Pembayaran bisa QRIS atau tunai. FACILITIES: Tersedia WIFI dan lumayan bagus. Tidak ada kamar Mandi, kamar mandi gabung dengan mall nya, butuh jalan sedikit ke samping ACE Hardware. Ada lumayan banyak tempat charging di pojokan atau didepat dinding. MORE REVIEW: Overall, jadi salah satu optional kalau Starbucks GM 3 penuh, dan sebenarnya cukup nyaman juga di tempat ini karena tidak terlalu ramai sehingga lebih bisa bersantai lama dan cocok untuk Me Time.",5,991,location letak galaxy mall belah sogo storenya mudah temu vibes cukup luas nyaman pilih indoor outdoor storenya tidak terlalu ramai starbucks gm jadi lebih nyaman tidak terlalu ramai suasana agak remang malam hari cukup nyaman acnya cukup dingin service taste price cepat ramah selfservice menu starbucks umum harga masih jangkau terkadang promo lalu line apps aplikasi starbucks official bayar qris tunai facilities sedia wifi lumayan bagus tidak kamar mandi kamar mandi gabung mall butuh jalan sedikit samping ace hardware lumayan banyak charging pojok didepat dinding review overall jadi salah satu optional kalau starbucks gm penuh benar cukup nyaman karena tidak terlalu ramai lebih santa lama cocok time,709
811,"Pelayanan ramah, kasir namanya mbak Sheila (lihat Di name tag) sangat ramah dan baik, fast respon juga.",5,103,ramah kasir nama mbak sheila lihat name tag sangat ramah baik fast respon,73
812,Kongkow said,5,12,kongkow said,12
813,"Driver online. Orderan sudah masuk, belum dimasak. Nunggu 30 menitan.",1,69,driver online order masuk belum masak nunggu menit,50
814,"really eat what is worth paying for if in doubt, choose something else instead of being surprised as expected, yes I think yes the price",5,136,really eat worth paying doubt choose something else instead surprised expected yes think yes price,98
815,Tempat ketemu Klien,5,19,ketemu klien,12
816,Ketemu langsung dg bu Rudy,5,26,ketemu langsung dg bu rudy,26
817,"Starbucks di Pakuwon City Mall ini ternyata ada 2 gerainya. Dan saya menikmati salah satu gerainya, yang letaknya dekat pintu masuk utara. Pelayanannya cukup ramah, meski saya datang ketika tumblr day. Taste kopinya starbucks ini enak dan ga bikin eneg. Kue kue nya juga enak koq. 1 piecesnya cukup ngenyangin hehehe. Bayarnya bisa pake cash, non cash atau pakai kartu starbucks lhoo Parking: Parkir jadi satu dengan Pakuwon City Wheelchair accessibility: Mudah bagi disabilitas",4,478,starbucks pakuwon city mall nyata gerai nikmat salah satu gerai letak dekat pintu masuk utara cukup ramah meski datang tumblr day taste kopi starbucks enak ga bikin eneg kue kue enak koq piecesnya cukup ngenyangin hehehe bayar pake cash non cash pakai kartu starbucks lhoo parking parkir jadi satu pakuwon city wheelchair accessibility mudah disabilitas,353
818,Kala ada orderan harus langsung di proses jangan nunggu drever ojol,1,67,kala order langsung proses jangan nunggu drever ojol,52
819,Tempat ngopi yang asyik.,5,24,ngopi asyik,11
820,mantap wes agih cobaken,5,23,mantap wes agih cobaken,23
821,"Enak semua makanannya. Gurami pesmol, nasi gr pete, tahu telor,kambing oven",4,75,enak semua gurami pesmol nasi gr pete tahu telor kambing oven,61
822,Enak kopinya racikannya pas...pertahankan!!,5,43,enak kopi racik pas tahan,25
823,Pelayanannya cepat memuaskan,5,28,cepat muas,10
824,"Pelayanan lamaaaa baangeettt, kasir dan waiter nya juga lamaaaaa baangeett, banyak lalat dan minuman saya kemasukan lalat:(, mie nya juga kurang matang jadi masih ada gumpalan tepungnya. Mie yamin karaage ayamnya cuma 4 dikit banget, penyetan kakap merahnya juga dikit banget. Udah 30 menit lebih nasi aja belum dateng. Bad experience banget pokoknya disini.",1,358,lamaaaa baangeettt kasir waiter lamaaaaa baangeett banyak lalat masuk lalat mie kurang matang jadi masih gumpal tepung mie yamin karaage ayam cuma dikit banget penyet kakap merah dikit banget udah menit lebih nasi aja belum dateng bad experience banget pokok sini,263
825,Ikan dorang basi disajikan,1,26,ikan dorang basi saji,21
826,Tempatnya enak untuk ngopi sambil kerjain tugas dll,5,51,enak ngopi kerjain tugas,24
827,Tempatnya nyaman & layanannya,5,29,nyaman,6
828,"Makan rame rame sekitaran merr cak har paling recommended Tempat strategis, parkir luas, banyak tempat duduk, pelayanan gercep, menu paling cocok utk semua kalangan mulai anak anak sampai dewasa Kalo makan disini jangan lupa bawa uang cash ya gaes, only cash",5,258,rame rame merr cak har paling recommended strategis parkir luas banyak duduk gercep menu paling cocok utk semua kalang mulai anak anak dewasa kalo sini jangan lupa bawa uang cash gaes cash,188
829,"Jujur kecewa bangettt hari ini sm pelayanan soto ayam cak kan. Langganan dari jaman SMA sampe semua keluarga makan disitu dari jaman single smp pnya suami. Soto favorit kita smua. Tapi hari ini sangaaaat kecewa sm salah satu pelayanan mas mas pake kaos hitam. Yg dari awal uda mukanya sengakk, antara dia capek atau emang dia jahat. Uda bilangg dari awal saya pesen soto ayam 3 ayam dan suun sm kuah dipisah plastik. Malah dikasih yg campur kuah. Entah krn rame pengunjung abis coblosan kuping dia ga denger? Astaghfirullah. Jgn jahat2 mas, dia yg salah tapi malah nada tinggi sm sengak mukanya ke saya. Bilang  umumnya soto itu ya dicampur gini . Hello dlu saya beli soto disitu dari jaman bapaknya yg punya sendiri yg jualin. Slalu bisaaa request ayam dan kuah dipisah. Daripada kelamaan yauda saya ngalah iyain aja itu krn antrian uda panjang. Mas mas kaos hitam, tolong ya kita customer uda antri panjang tetep percaya mau beli soto cak kan. Tolong ya dihargai mas, setidaknya ramah walaupun sampean iku capekk.",3,1015,jujur kecewa bangettt hari sm soto ayam cak kan langgan jaman sma sampe semua keluarga situ jaman single smp pnya suami soto favorit smua tapi hari sangaaaat kecewa sm salah satu mas mas pake kaos hitam awal uda muka sengakk capek emang jahat uda bilangg awal sen soto ayam ayam suun sm kuah pisah plastik malah kasih campur kuah entah krn rame unjung abis coblos kuping ga denger astaghfirullah jgn jahat mas salah tapi malah nada tinggi sm sengak muka bilang umum soto campur gin hello dlu beli soto situ jaman bapak punya sendiri jualin slalu bisaaa request ayam kuah pisah daripada lama yauda ngalah iyain aja krn antri uda panjang mas mas kaos hitam tolong customer uda antri panjang tetep percaya mau beli soto cak kan tolong harga mas tidak ramah walaupun sampean iku capekk,781
830,"Excelso di sini memiliki parkir yang sangat luas. Bagian dalam ruangan bersih, luas, wangi, cocok untuk meeting ataupun kumpul2. Selain ruangannya yang bersih dan aestethic, pelayanan di sini juga ramah. Surprisingly, selain makanan western, di sini juga ada beberapa menu tradisional seperti ada lontong sayur. Kalau ke sini jangan lupa tanya promo yang ada, karena excelso sering memberikan promo buy 1 get 1 dan promo kartu kredit.",5,434,excelso sini milik parkir sangat luas ruang bersih luas wangi cocok meeting kumpul selain ruang bersih aestethic sini ramah surprisingly selain western sini beberapa menu tradisional lontong sayur kalau sini jangan lupa tanya promo karena excelso sering beri promo buy get promo kartu kredit,291
831,"Nunggu 1 jam 45 menit ga dikasih juga makanan nya, pelayanannya nya juga jelek menurut saya, pelayan nya  salah anter meja ga minta maaf lagi",2,141,nunggu jam menit ga kasih jelek turut salah anter meja ga minta maaf,68
832,"Sekarang kalo mau dibungkus nambah 1k buat stereofoam sayang banget, sama-sama bayar 1k mending diganti kardus sekalian kaya gacoan di Jakarta",1,142,sekarang kalo mau bungkus nambah buat stereofoam sayang banget sama bayar mending ganti kardus sekali kaya gaco jakarta,119
833,Keramahan layanan perlu di tingkat kan lagi,4,43,ramah perlu tingkat kan,23
834,"Pelayanan lama, gak profesional, terlalu banyak bercanda dan bicara karyawannya,",1,80,lama gak profesional terlalu banyak canda bicara karyawannya,60
835,Menu favorit nongkrong di excelso,5,33,menu favorit nongkrong excelso,30
836,Tempat yg sangat cocok untuk bersantai melepas penat sebentar dengan minuman favorit   Hazelnut chocolate yg bisa didapetin dengan promo potongan 10rb.. lumayan bangett kaaan,5,174,sangat cocok santa lepas penat sebentar favorit hazelnut chocolate didapetin promo potong rb lumayan bangett kaaan,114
837,"excellent, sheila is beautiful wkwkwk",5,37,excellent sheila beautiful wkwkwk,33
838,tempatnya di depan gym,5,22,depan gym,9
839,"Tempat bersih, pelayanan ramah ramah , barista ganteng2 ada yg putih tinggi",5,75,bersih ramah ramah barista ganteng putih tinggi,47
840,"Lumayan buat ngerjain tugas sama nongkrong, minusnya rame banget jadi sering gadapet tempat duduk",5,97,lumayan buat ngerjain tugas sama nongkrong minus rame banget jadi sering gadapet duduk,86
841,Pelayanan ramah. Tapi minta es normal apa emang sebanyak ini ya esnya? Es lebih dari setengah gelas,5,99,ramah tapi minta es normal apa emang banyak es es lebih tengah gelas,68
842,"Minumannya enak, gak terlalu manis. Sama cheesefoamnya enak bgt",5,63,enak gak terlalu manis sama cheesefoamnya enak bgt,50
843,"warung bu kris menyediakan aneka makanan sambelan , ada ayam udang empal dan masih banyak yang lain. menu makanan lain juga banyak pilihan. minuman juga bervariasi.",5,164,warung bu kris sedia aneka sambelan ayam udang empal masih banyak lain menu lain banyak pilih variasi,101
844,pelayanannya sangat ramah,5,25,sangat ramah,12
845,"Buy bakwan noodle dumplings that are not adult portions, you cant get mustard.",4,78,buy bakwan noodle dumplings not adult portions cant get mustard,63
846,Waited for 30 minutes which made even angry jokes,1,49,waited minutes made even angry jokes,36
847,Pegawainya lelet padahal cuman 1minuman,1,39,pegawai lelet padahal cuman minuman,35
848,"Tempat cozy yg beverage nya bermacam ,. Dessert nya jg oke, minum nya mantap lah,. Yg suka manis bakal cocok disini,. Eh, tp makanan asin nya jg ada kok,.",5,154,cozy beverage macam dessert jg oke mantap lah suka manis bakal cocok sini eh tp asin jg kok,91
849,"Disini harus benar benar teliti melihat monitornya waktu pesan karena  beberapa kali sudah kejadian, kasirnya langsung milih yang pop can, padahal sudah bilang pilih yang large. Benar benar tidak profesional. Sudah ke banyak gerai chatime, baru ini yang kurang ajar kayak gini",1,276,sini benar benar teliti lihat monitor waktu pesan karena beberapa kali jadi kasir langsung milih pop padahal bilang pilih large benar benar tidak profesional banyak gerai chatime baru kurang ajar kayak gin,205
850,Pelayanan an lama apa lagi kasirnya lemottt,1,43,lama apa kasir lemottt,22
851,"Good and cozy ambience, di dalam komplek grha pena yang kondusif",5,64,good cozy ambience komplek grha pena kondusif,45
852,Suasananya tenang,5,17,suasana tenang,14
853,Yg jual belagu ditanya ketus. Kalo dibayar cash uangnya gedean cemberut ga mau kasik kembalian . Pelayanan jelek yg dipasar atum. Ga ada ramah2nya,1,146,jual belagu tanya ketus kalo bayar cash uang gede cemberut ga mau kasik jelek pasar atum ga ramah,97
854,Menurut saya ini cabang chatime terburuk pelayanannya.. awalnya kepingin sekali.. setelah lihat pelayanan nya jd males. Mood buat beli LG jd males( Lemot. Kurang profesional.),1,175,turut cabang chatime buruk awal kepingin sekali telah lihat jd males mood buat beli lg jd males lot kurang profesional,118
855,Rasa makanan oke. Tapi sayang pelayanannya kurang oke.Ada satu pelayan perempuan yang ketus saat mengantar pesanan. Saat kami menyampaikan komplain untuk sekadar dijadikan evaluasi  (tanpa meminta ganti rugi) terkait kesalahan pesananan yang datang pun juga ditanggapi dengan ketus.,3,282,rasa oke tapi sayang kurang oke satu perempuan ketus antar pesan komplain sekadar jadi evaluasi tanpa minta ganti rugi kait salah pesananan datang tanggap ketus,160
856,Semoga membantu resto saya,5,26,moga bantu resto,16
857,"Maaf saya rubah review saya 5th yg lalu. KECEWA karena kualitas pelayanan nya yg menurut sy terlalu marketing. Jika memang menawarkan additional milk seharusnya langsung terang2an bilang, jangan pakai bahasa marketing  yg menjebak. Mb, pesan matcha latte satu mau pakai susu apa? Ada soy, ada almond, ada non.. loh yg biasanya apa mb?  biasanya sih matcha pakai soy. Keluar2 eh ternyata di resi tulisan additional  . Ok gpp kalau tambahan biaya asal enak, walaupun merasa agak terbodohi ya sudah.. tapiii yg buat lebih kecewa.. Rasanya aneh, cuma rasa soy tanpa ada rasa2 matcha.. dan ga panas, rasanya di mulut seperti ga rata. Saran: 1.Harusnya dijelaskan kalau bawaan asli nya itu fresh milk, dan kalau mau susunya bisa diganti. 2.Training barista nya tolong diperbaiki.",1,773,maaf rubah review th lalu kecewa karena kualitas turut sy terlalu marketing memang tawar additional milk langsung terang bilang jangan pakai bahasa marketing jebak mb pesan matcha latte satu mau pakai susu apa soy almond non loh biasa apa mb biasa sih matcha pakai soy keluar eh nyata resi tulis additional gpp kalau tambah biaya asal enak walaupun rasa agak bodoh tapiii buat lebih kecewa rasa aneh cuma rasa soy tanpa rasa matcha ga panas rasa mulut ga rata saran jelas kalau bawa asli fresh milk kalau mau susu ganti training barista tolong baik,548
858,Pelayanan cepat Pelayanan ramah Masakan banyak macamnya Makanan dari dulu sampe skrg gak berubah TETAP ENAK,5,107,cepat ramah masakan banyak macam dulu sampe skrg gak ubah tetap enak,68
859,Makanan enakk sekali. Saya pesen otot penyet..uenakkkkk. Sambal penyetan ga usah ditanya nomer 1 se Indonesia. Kurangnya cuma 1 dari dulu lantainya berminyak,5,157,enakk sekali sen otot penyet uenakkkkk sambal penyet ga usah tanya nomer se indonesia kurang cuma dulu lantai minyak,116
860,Soto Ayam Lamongan yang kuahnya berasa gurih & daging ayamnya montok...,4,71,soto ayam lamongan kuah asa gurih daging ayam montok,52
861,Terlalu lama yg jualin cmn satu orang yg satu mainan hp,1,55,terlalu lama jualin cmn satu orang satu main hp,47
862,pelayanan nya sgt baik,5,22,sgt baik,8
863,Its just a starbuck. What do you expect? Pasti kopinya lah yg enak,5,66,starbuck expect kopi lah enak,29
864,"Cocok buat singgah makan siang saat kunjung ke mall atau belanja di supermarket depan. Tempatnya nyaman dan bagus. Menunya beragam apalagi cupbopnya, yg pas buat menu makan siang, entah sendiri berdua atau rame* bareng keluarga. Harga standar sudah dapat makanan enak khas korean Street food. Recomended buat kalian coba",5,320,cocok buat singgah siang kunjung mall belanja supermarket depan nyaman bagus menu agam apalagi cupbopnya pas buat menu siang entah sendiri rame bareng keluarga harga standar enak khas korean street food recomended buat kalian coba,230
865,Tempat ngopi favorit waktu jalan-jalan di tunjungan plaza,5,57,ngopi favorit waktu jalan tunjung plaza,39
866,"Tempat cukup luas, pelayanan oke, rasa selalu enak",5,50,cukup luas oke rasa selalu enak,31
867,"kopi kenangan everywhere! ini beneran kalo ke mall di kota manapun, pasti ada outlet nya, lho! memang sedekat itu kopikenangan sama kita.. kali ini beli menu fave : kopi kenangan mantan, pas lagi di Pakuwon Mall.. kamu suka KOPI KENANGAN juga?",5,243,kopi kenang everywhere beneran kalo mall kota mana outlet lho memang dekat kopikenangan sama kali beli menu fave kopi kenang mantan pas pakuwon mall kamu suka kopi kenang,170
