ID,REVIEW,LABEL,LENGTH,PREPROCESS,LENGTH_PRE
790,"iz1n share 29-6-2023 pkl 18.00 ,di perjalanan naik ranggjati temen ditendang 0leh l4ki2 & pl4ku dsmbnyikn 0leh m4n4j3mn & pg4w4i KAI Sngkt  cr1ta ,Tmn saya mnglmi kkr4s4n f1s1k dan belum ada tngng jwb dari KAI & k5us in juga tidak s3pel3 . kl0 cuma soal menit m4af it omdo ,prlu s0lus1 yang b1jak & ad1l spy ke dpn tidak trlng kmbal1 k0nd3ktr yang mnj4ga za1nudin & s4tpu5 brn4ma m1ksun, pnjg ksir brnama Suhad1 In m1r1p kjd1an di TP m4l  surabaya juga tmn saya khlngn waktu & juga u4ng karena trlmbt dhngi ptgs brn4ma suhadi  padahal Kreta sudah di dpn m4ta , tetapi mlh dsrh c3tempatk tket . Pnglmn  sl4m4 in, pnumpng lngsng msk tnp prlu kalau waktu m3p3t In m4n4jmn KAI b0br0k",3,679,iz share pkl jalan naik ranggjati temen tendang leh ki pl ku dsmbnyikn leh n mn pg kai sngkt cr ta tmn mnglmi kkr n belum tngng jwb kai us tidak pel kl cuma soal menit af omdo prlu lus jak ad spy dpn tidak trlng kmbal nd ktr mnj ga za nudin tpu brn ksun pnjg ksir brnama suhad r kjd l surabaya tmn khlngn waktu ng karena trlmbt dhngi ptgs brn suhad padahal kreta dpn ta tetapi mlh dsrh tempatk tket pnglmn sl pnumpng lngsng msk tnp prlu kalau waktu p n jmn kai br k,465
791,"pelayanan sangat buruk, baru pilih menu sudah diburu buruin sama kasir nya",1,74,sangat buruk baru pilih menu buru buruin sama kasir,51
792,"maaf banget, saya pesan di grabfood nambah kenangan blend tetapi espressonya tidak dimasukin, bagaimana sih:(((((",2,113,maaf banget pesan grabfood nambah kenang blend tetapi espressonya tidak dimasukin bagaimana sih,95
793,"Ramah, racikan pas sesuai request",5,33,ramah racik pas sesuai request,30
794,pelayanan cepat dan ramah !,5,27,cepat ramah,11
795,Tempat buat meet up sama klien di timur.,5,40,buat meet sama klien timur,26
796,"Tempat yang sangat cocok buat ngrayain ultah bestie. Suasana nyaman dan sangat cozy, terdapat indoor dan outdoor room bestie. Siapapun yang suka pedas, jangan nanggung pedasnya,, langsung pesan level.10 ya bestie. Pedas nya nampol, nikmat rasa nya. harga nya pun terjangkau untuk minuman mulai dari 5000/gelas makanan nya mulai dari 8000/porsi bestie.. Besok besok kalau mau ngrayain ultah disini , undang aku ya bestie. Parking: Di seberang nya Indomaret",5,455,sangat cocok buat ngrayain ultah bestie suasana nyaman sangat cozy indoor outdoor room bestie siapa suka pedas jangan nanggung pedas langsung pesan level bestie pedas nampol nikmat rasa harga jangkau mulai gelas mulai porsi bestie besok besok kalau mau ngrayain ultah sini undang aku bestie parking seberang indomaret,317
797,pelayanan nya baik dan ramah,5,28,baik ramah,10
798,tempat nya nyaman buat nongkrong,5,32,nyaman buat nongkrong,21
799,"Buka 24 jam, parkiran luas",5,26,buka jam parkir luas,20
800,"Semua kak yang jaga response nya cepat dan ramah , semoga bisa di pertahankan yah . mantap",5,90,semua kak jaga response cepat ramah moga tahan yah mantap,57
801,Makanan enak. tempat nya bersih. Kuar makanan nya cepat.,4,56,enak bersih kuar cepat,22
802,Bad Experience. Kasir nya bad attitude. tidak akan balik lagi ke cheske,1,71,bad experience kasir bad attitude tidak balik cheske,52
803,Porsi mantapp,5,13,porsi mantapp,13
804,"Saya ada ketemu tas laki2 di Koi, tetapi Saya belum bisa ke PTC, lusa baru bisa pergi buat ngabari orang Koi kalau ketemu tas, Saya coba cari di Google, tidak ada nomor telpon nya  Jd ya Saya hanya bisa berharap di sini, kalau emg orang nya sudah keburu nyari, ya di coba besok nya lagi, tidak akan ketemu kalau hanya tanya orang koi sekali saja, karena Saya bisa ke sana baru lusa  kemarin ketemu pas keluar nonton bioskop jam 11 malam lah kurang lebih. Edit: Saya sudah tinggal in no tlp ke Koi, tas beserta isi nya masih ada di Saya, utuh.",5,542,ketemu tas laki tetapi belum ptc lusa baru pergi buat ngabari orang kalau ketemu tas coba cari google tidak nomor telpon jd harap sini kalau emg orang keburu nyari coba besok tidak ketemu kalau tanya orang sekali karena sana baru lusa kemarin ketemu pas keluar nonton bioskop jam malam lah kurang lebih edit tinggal no tlp tas isi masih utuh,341
805,Soto ayam enak dengan dilengkapi balungan (free),5,48,soto ayam enak lengkap balung free,34
806,The best,5,8,best,4
807,Tempat bagus ..pelayanan cepat..good service,5,44,bagus cepat good service,24
808,titik gps tidak sesuai. di perbaiki,3,35,titik gps tidak sesuai baik,27
809,makanan nya enak di pasar Atom,5,30,enak pasar atom,15
810,"LOCATION: Terletak di gm 2 di sebelah SOGO. Store nya mudah ditemukan. VIBES: tempat nya cukup luas dan nyaman, ada pilihan indoor dan outdoor. Store nya tidak terlalu ramai dengan Starbucks GM 3 jadi lebih nyaman tidak terlalu ramai. suasana nya agak remang-remang di malam hari, cukup nyaman dan AC-nya cukup dingin. SERVICE, TASTE & PRICE: pelayanan nya cepat dan ramah, self-service. menu nya seperti Starbucks pada umumnya. Harga masih terjangkau, terkadang ada promo melalui Line Apps, atau aplikasi Starbucks official nya. Pembayaran bisa QRIS atau tunai. FACILITIES: Tersedia WIFI dan lumayan bagus. Tidak ada kamar Mandi, kamar mandi gabung dengan mall nya, butuh jalan sedikit ke samping ACE Hardware. Ada lumayan banyak tempat charging di pojokan atau didepat dinding. MORE REVIEW: Overall, jadi salah satu optional kalau Starbucks GM 3 penuh, dan sebenarnya cukup nyaman juga di tempat ini karena tidak terlalu ramai sehingga lebih bisa bersantai lama dan cocok untuk Me Time.",5,988,location letak belah sogo store mudah temu vibes cukup luas nyaman pilih indoor outdoor store tidak terlalu ramai starbucks jadi lebih nyaman tidak terlalu ramai suasana agak remang malam hari cukup nyaman acnya cukup dingin service taste price cepat ramah selfservice menu starbucks umum harga masih jangkau terkadang promo lalu line apps aplikasi starbucks official bayar qris tunai facilities sedia wifi lumayan bagus tidak kamar mandi kamar mandi gabung mall butuh jalan sedikit samping ace hardware lumayan banyak charging pojok didepat dinding review overall jadi salah satu optional kalau starbucks penuh benar cukup nyaman karena tidak terlalu ramai lebih santa lama cocok time,685
811,"Pelayanan ramah, kasir namanya kak Sheila (lihat Di name tag) sangat ramah dan baik, fast respon juga.",5,102,ramah kasir nama kak sheila lihat name tag sangat ramah baik fast respon,72
812,nongkrong said,5,14,nongkrong said,14
813,"Driver online. pesanan sudah masuk, belum dimasak. Nunggu 30 menitan.",1,69,driver online pesan masuk belum masak nunggu menit,50
814,"really eat what is worth paying for if in doubt, choose something else instead of being surprised as expected, yes I think yes the price",5,136,really eat worth paying doubt choose something else instead surprised expected yes think yes price,98
815,Tempat ketemu Klien,5,19,ketemu klien,12
816,Ketemu langsung dengan bu Rudy,5,30,ketemu langsung bu rudy,23
817,"Starbucks di Pakuwon City Mall ini ternyata ada 2 gerai nya. Dan saya menikmati salah satu gerai nya, yang letak nya dekat pintu masuk utara. pelayanan nya cukup ramah, meski saya datang ketika tumbler day. Taste kopi nya starbucks ini enak dan tidak bikin eneg. Kue kue nya juga enak koq. 1 pieces nya cukup ngenyangin . Bayar nya bisa pakai cash, non cash atau pakai kartu starbucks lho Parking: Parkir jadi satu dengan Pakuwon City Wheelchair accessibility: Mudah bagi disabilitas",4,483,starbucks pakuwon city mall nyata gerai nikmat salah satu gerai letak dekat pintu masuk utara cukup ramah meski datang tumbler day taste kopi starbucks enak tidak bikin eneg kue kue enak koq pieces cukup ngenyangin bayar pakai cash non cash pakai kartu starbucks lho parking parkir jadi satu pakuwon city wheelchair accessibility mudah disabilitas,347
818,Kala ada pesanan harus langsung di proses jangan menunggu drever ojol,1,69,kala pesan langsung proses jangan tunggu drever ojol,52
819,Tempat ngopi yang asyik.,5,24,ngopi asyik,11
820,mantap sudah agih cobaken,5,25,mantap agih cobaken,19
821,"Enak semua makanan nya. Gurami pesmol, nasi goreng pete, tahu telor,kambing oven",4,80,enak semua gurami pesmol nasi goreng pete tahu telor kambing oven,65
822,Enak kopi nya racikan nya pas...pertahankan!!,5,45,enak kopi racik pas tahan,25
823,pelayanan nya cepat memuaskan,5,29,cepat muas,10
824,"Pelayanan lama baangeet, kasir dan waiter nya juga lama banget, banyak lalat dan minuman saya kemasukan lalat:(, mie nya juga kurang matang jadi masih ada gumpalan tepung nya. Mie yamin karaage ayam nya hanya 4 sedikit banget, penyetan kakap merah nya juga sedikit banget. sudah 30 menit lebih nasi saja belum dateng. Bad experience banget pokoknya disini.",1,356,lama baangeet kasir waiter lama banget banyak lalat masuk lalat mie kurang matang jadi masih gumpal tepung mie yamin karaage ayam sedikit banget penyet kakap merah sedikit banget menit lebih nasi belum dateng bad experience banget pokok sini,241
825,Ikan dorang basi disajikan,1,26,ikan dorang basi saji,21
826,tempat nya enak untuk ngopi sambil kerjain tugas dll,5,52,enak ngopi kerjain tugas,24
827,tempat nya nyaman & layanan nya,5,31,nyaman,6
828,"Makan ramai ramai sekitaran merr cak har paling recommended Tempat strategis, parkir luas, banyak tempat duduk, pelayanan cepat, menu paling cocok untuk semua kalangan mulai anak anak sampai dewasa Kalo makan disini jangan lupa bawa uang cash ya gaes, only cash",5,261,ramai ramai merr cak har paling recommended strategis parkir luas banyak duduk cepat menu paling cocok semua kalang mulai anak anak dewasa kalo sini jangan lupa bawa uang cash gaes cash,185
829,"Jujur kecewa banget hari ini sama pelayanan soto ayam cak kan. Langganan dari jaman dengan sampai semua keluarga makan disitu dari jaman single sampai punya suami. Soto favorit kita semua. Tapi hari ini sangat kecewa sama salah satu pelayanan kak kak pakai kaos hitam. yang dari awal sudah muka nya sengak, antara dia capek atau memang dia jahat. sudah bilang dari awal saya pesan soto ayam 3 ayam dan suun sama kuah dipisah plastik. Malah dikasih yang campur kuah. Entah karena ramai pengunjung abis coblosan kuping dia tidak dengar? Astaghfirullah. jangan jahat2 kak, dia yang salah tetapi malah nada tinggi sama sengak muka nya ke saya. Bilang  umumnya soto itu ya dicampur gini . Hello dlu saya beli soto disitu dari jaman bapak nya yang punya sendiri yang jualin. selalu bisa request ayam dan kuah dipisah. Daripada kelamaan yauda saya ngalah iyain saja itu karena antrian sudah panjang. Mas kak kaos hitam, tolong ya kita customer sudah antri panjang tetep percaya mau beli soto cak kan. Tolong ya dihargai kak, setidaknya ramah walaupun sampean iku capekk.",3,1063,jujur kecewa banget hari sama soto ayam cak kan langgan jaman semua keluarga situ jaman single punya suami soto favorit semua tapi hari sangat kecewa sama salah satu kak kak pakai kaos hitam awal muka sengak capek memang jahat bilang awal pesan soto ayam ayam suun sama kuah pisah plastik malah kasih campur kuah entah karena ramai unjung abis coblos kuping tidak dengar astaghfirullah jangan jahat kak salah tetapi malah nada tinggi sama sengak muka bilang umum soto campur gin hello dlu beli soto situ jaman bapak punya sendiri jualin selalu request ayam kuah pisah daripada lama yauda ngalah iyain karena antri panjang mas kak kaos hitam tolong customer antri panjang tetep percaya mau beli soto cak kan tolong harga kak tidak ramah walaupun sampean iku capekk,763
830,"Excelso di sini memiliki parkir yang sangat luas. Bagian dalam ruangan bersih, luas, wangi, cocok untuk meeting ataupun kumpul2. Selain ruangan nya yang bersih dan aestethic, pelayanan di sini juga ramah. Surprisingly, selain makanan western, di sini juga ada beberapa menu tradisional seperti ada lontong sayur. Kalau kesini jangan lupa tanya promo yang ada, karena excelso sering memberikan promo buy 1 get 1 dan promo kartu kredit.",5,434,sini milik parkir sangat luas ruang bersih luas wangi cocok meeting kumpul selain ruang bersih aestethic sini ramah surprisingly selain western sini beberapa menu tradisional lontong sayur kalau kesini jangan lupa tanya promo karena sering beri promo buy get promo kartu kredit,277
831,"Nunggu 1 jam 45 menit tidak dikasih juga makanan nya, pelayanan nya nya juga buruk menurut saya, pelayan nya  salah antar meja tidak minta maaf lagi",2,148,nunggu jam menit tidak kasih buruk turut salah antar meja tidak minta maaf,74
832,"Sekarang kalau mau dbngkus nambah 1k buat stereofoam sayang banget, sama-sama bayar 1k mending diganti kardus sekalian kaya gacoan di Jakarta",1,141,sekarang kalau mau dbngkus nambah buat stereofoam sayang banget sama bayar mending ganti kardus sekali kaya gaco jakarta,120
833,Keramahan layanan perlu di tingkat kan lagi,4,43,ramah perlu tingkat kan,23
834,"Pelayanan lama, tidak profesional, terlalu banyak bercanda dan bicara karyawan nya,",1,83,lama tidak profesional terlalu banyak canda bicara karyawan,59
835,Menu favorit nongkrong di excelso,5,33,menu favorit nongkrong,22
836,Tempat yang sangat cocok untuk bersantai melepas penat sebentar dengan minuman favorit   Hazelnut chocolate yang bisa didapetin dengan promo potongan 10rb.. lumayan bangett kaaan,5,178,sangat cocok santa lepas penat sebentar favorit hazelnut chocolate didapetin promo potong rb lumayan bangett kaaan,114
837,"excelent, sheila is beautiful",5,29,excelent sheila beautiful,25
838,tempat nya di depan gym,5,23,depan gym,9
839,"Tempat bersih, pelayanan ramah ramah , barista ganteng2 ada yang putih tinggi",5,77,bersih ramah ramah barista ganteng putih tinggi,47
840,"Lumayan buat ngerjain tugas sama nongkrong, minus nya ramai banget jadi sering gadapet tempat duduk",5,99,lumayan buat ngerjain tugas sama nongkrong minus ramai banget jadi sering gadapet duduk,87
841,Pelayanan ramah. Tapi minta es normal apa memang sebanyak ini ya esnya? Es lebih dari setengah gelas,5,100,ramah tapi minta es normal apa memang banyak es es lebih tengah gelas,69
842,"minuman nya enak, tidak terlalu manis. Sama cheesefoamnya enak banget",5,69,enak tidak terlalu manis sama cheesefoamnya enak banget,55
843,"warung bu kris menyediakan aneka makanan sambalan , ada ayam udang empal dan masih banyak yang lain. menu makanan lain juga banyak pilihan. minuman juga bervariasi.",5,164,warung bu kris sedia aneka sambal ayam udang empal masih banyak lain menu lain banyak pilih variasi,99
844,pelayanan nya sangat ramah,5,26,sangat ramah,12
845,"Buy bakwan noodle dumplings that are not adult portions, you can't get mustard.",4,79,buy bakwan noodle dumplings not adult portions get mustard,58
846,Waited for 30 minutes which made even angry jokes,1,49,waited minutes made even angry jokes,36
847,pegawai nya lambat padahal cuma 1 minuman,1,41,pegawai lambat padahal cuma,27
848,"Tempat cozy yang beverage nya bermacam ,. Dessert nya juga oke, minum nya mantap lah,. yang suka manis bakal cocok disini,. Eh, tetapi makanan asin nya juga ada kok,.",5,166,cozy beverage macam dessert oke mantap lah suka manis bakal cocok sini tetapi asin kok,86
849,"Disini harus benar benar teliti melihat monitor nya waktu pesan karena  beberapa kali sudah kejadian, kasir nya langsung pilih yang pop can, padahal sudah bilang pilih yang large. Benar benar tidak profesional. Sudah ke banyak gerai chatime, baru ini yang kurang ajar seperti gini",1,280,sini benar benar teliti lihat monitor waktu pesan karena beberapa kali jadi kasir langsung pilih pop padahal bilang pilih large benar benar tidak profesional banyak gerai chatime baru kurang ajar gin,199
850,Pelayanan lama apa lagi kasir nya lama banget,1,45,lama apa kasir lama banget,26
851,"Good and cozy ambience, di dalam komplek grha pena yang kondusif",5,64,good cozy ambience komplek grha pena kondusif,45
852,suasana nya tenang,5,18,suasana tenang,14
853,yang jual belagu ditanya ketus. Kalo dibayar cash uang nya gedean cemberut tidak mau kasik kembalian . Pelayanan buruk yang dipasar atum. tidak ada ramah nya,1,157,jual belagu tanya ketus kalo bayar cash uang gede cemberut tidak mau kasik buruk pasar atum tidak ramah,103
854,Menurut saya ini cabang chatime terburuk pelayanan nya.. awal nya kepingin sekali.. setelah lihat pelayanan nya jadi malas. Mood buat beli lagi jadi malas( lama. Kurang profesional.),1,182,turut cabang chatime buruk awal kepingin sekali telah lihat jadi malas mood buat beli jadi malas lama kurang profesional,120
855,Rasa makanan oke. Tapi sayang pelayanan nya kurang oke.Ada satu pelayan perempuan yang ketus saat mengantar pesanan. Saat kami menyampaikan komplain untuk sekadar dijadikan evaluasi  (tanpa meminta ganti rugi) terkait kesalahan pesananan yang datang pun juga ditanggapi dengan ketus.,3,283,rasa oke tapi sayang kurang oke satu perempuan ketus antar pesan komplain sekadar jadi evaluasi tanpa minta ganti rugi kait salah pesananan datang tanggap ketus,160
856,Semoga membantu resto saya,5,26,moga bantu resto,16
857,"Maaf saya rubah review saya 5th yang lalu. KECEWA karena kualitas pelayanan nya yang menurut saya terlalu marketing. kalau memang menawarkan additional milk seharusnya langsung terang2an bilang, jangan pakai bahasa marketing  yang menjebak. kak, pesan matcha latte satu mau pakai susu apa? Ada soy, ada almond, ada non.. loh yang biasanya apa kak?  biasanya sih matcha pakai soy. Keluar2 eh ternyata di resi tulisan additional  . nyaman gpp kalau tambahan biaya asal enak, walaupun merasa agak terbodohi ya sudah.. tapiii yang buat lebih kecewa.. rasa nya aneh, hanya rasa soy tanpa ada rasa2 matcha.. dan tidak panas, rasa nya di mulut seperti tidak rata. Saran: 1.Harusnya dijelaskan kalau bawaan asli nya itu fresh milk, dan kalau mau susu nya bisa diganti. 2.Training barista nya tolong diperbaiki.",1,802,maaf rubah review th lalu kecewa karena kualitas turut terlalu marketing kalau memang tawar additional milk langsung terang bilang jangan pakai bahasa marketing jebak kak pesan matcha latte satu mau pakai susu apa soy almond non biasa apa kak biasa sih matcha pakai soy keluar nyata resi tulis additional nyaman gpp kalau tambah biaya asal enak walaupun rasa agak bodoh tapiii buat lebih kecewa rasa aneh rasa soy tanpa rasa matcha tidak panas rasa mulut tidak rata saran jelas kalau bawa asli fresh milk kalau mau susu ganti training barista tolong baik,554
